,id,address,area,bedrooms,bike_score,transit_score,walk_score,datetime,distance_to_nearest_intersection,has_image,has_map,name,price,side_of_street,url,longitude,latitude,includes_area,advertises_no_fee,is_repost,postal_code,neighborhood,borough
44,57620,64 3rd Ave,1200.0,3.0,93.0,100.0,100.0,2019-06-25 01:57:00+00:00,25.4789,True,True,NEW 3 BEDROOM--VERY LARGE-- EAST VILLAGE--E10/2nd AVE,4900,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-new-3-bedroom-very-large/6911066318.html,40.731300,-73.989200,True,False,True,10003,Lower East Side,Manhattan
45,57623,64 3rd Ave,1200.0,3.0,93.0,100.0,100.0,2019-06-25 01:57:00+00:00,25.4789,True,True,NEW 3 BEDROOM--VERY LARGE-- EAST VILLAGE--E5/2nd AVE,5000,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-new-3-bedroom-very-large/6912628181.html,40.731300,-73.989200,True,False,True,10003,Lower East Side,Manhattan
46,57625,64 3rd Ave,1200.0,3.0,93.0,100.0,100.0,2019-06-25 01:57:00+00:00,25.4789,True,True,PERFECT SHARE/EAST 50 STREET/3RD AVE/ASAP/MAY 20TH/,4400,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-perfect-share-east-50/6915557388.html,40.731300,-73.989200,True,False,True,10003,Lower East Side,Manhattan
47,57874,138 4th Ave,1300.0,2.0,91.0,,100.0,2019-06-25 12:40:00+00:00,1.3631,True,True,"STUNNING HUGE 2 BDR 2 BATH DOORMAN, GYM, ELEVATOR, LAUNDRY",6550,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-stunning-huge-2-bdr-2/6919854089.html,40.733528,-73.989868,True,False,True,10003,Lower East Side,Manhattan
48,57876,179 1st Ave,,0.0,94.0,,100.0,2019-06-25 12:35:00+00:00,0.0000,True,True,Fantastic Alcove Studio! No Fee!,2500,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-fantastic-alcove-studio/6915059619.html,40.729381,-73.984009,False,True,True,10003,Lower East Side,Manhattan
49,57877,179 1st Ave,,1.0,94.0,,100.0,2019-06-25 12:35:00+00:00,0.0000,True,True,"Excellent 1 Bedroom, Great Location and, No Fee! Don't Miss This!",2650,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-excellent-1-bedroom-great/6916013592.html,40.729381,-73.984009,False,True,False,10003,Lower East Side,Manhattan
50,57888,64 3rd Ave,,2.0,93.0,,100.0,2019-06-25 12:29:00+00:00,25.4789,True,True,"HUGE, RENOVATED 2BDR ELEVATOR, LAUNDRY ROOM, BIKE ROOM",4250,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-huge-renovated-2bdr/6919854410.html,40.731300,-73.989200,False,False,True,10003,Lower East Side,Manhattan
51,57915,64 3rd Ave,,1.0,93.0,,100.0,2019-06-25 13:43:00+00:00,25.4789,True,True,***SPRAWLING SUN WASHED UNION SQUARE LOFT DIGS***PRIME LOCATION!,5500,L,https://newyork.craigslist.org/mnh/fee/d/new-york-city-sprawling-sun-washed/6919926081.html,40.731300,-73.989200,False,False,True,10003,Lower East Side,Manhattan
52,57951,138 4th Ave,,,91.0,,100.0,2019-06-25 13:10:00+00:00,1.3631,True,True,"STUNNING XL STUDIO DOORMAN, GYM, ELEVATOR, LAUNDRY",3300,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-stunning-xl-studio/6919856351.html,40.733528,-73.989868,False,False,True,10003,Lower East Side,Manhattan
53,58017,64 3rd Ave,,2.0,93.0,,100.0,2019-06-25 14:24:00+00:00,25.4789,False,True,FANTASTIC TRUE 2 BEDROOMS / 2 FULL BATHS - PRI BACKYARD,3800,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-fantastic-true-2-bedrooms/6919903671.html,40.731300,-73.989200,False,False,False,10003,Lower East Side,Manhattan
54,58133,201 E 12th St,,2.0,92.0,,100.0,2019-06-25 15:35:00+00:00,0.0000,True,True,"Bright Newly Renovated Two Bedroom w/Fireplace,Balcony,Laundry in Bldg",4995,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-bright-newly-renovated/6919935977.html,40.731965,-73.988153,False,False,True,10003,Lower East Side,Manhattan
55,58253,396 E 15th St,,3.0,93.0,,99.0,2019-06-25 16:23:00+00:00,3.6287,True,True,NO FEE * LUX UNIT * FREE GYM * ROOF DECK,4800,R,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-lux-unit-free-gym/6899523546.html,40.732039,-73.982105,False,True,True,10003,Lower East Side,Manhattan
56,58254,399 E 15th St,,2.0,93.0,,99.0,2019-06-25 16:23:00+00:00,0.0000,True,True,NO FEE * LUX UNIT * FREE GYM * ROOF DECK,3700,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-lux-unit-free-gym/6900347034.html,40.732104,-73.982019,False,True,True,10003,Lower East Side,Manhattan
57,58341,64 3rd Ave,,2.0,93.0,,100.0,2019-06-25 17:38:00+00:00,25.4789,True,True,"*No Fee* Great location! Urban Modern finishes! W/D, D/W",3850,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-great-location/6920033674.html,40.731300,-73.989200,False,True,True,10003,Lower East Side,Manhattan
58,58398,64 3rd Ave,,3.0,93.0,,100.0,2019-06-25 17:14:00+00:00,25.4789,True,True,Amazing renovated 3 bedroom 2 marble bathroom unit with a private roof,4696,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-amazing-renovated-3/6920016243.html,40.731300,-73.989200,False,False,False,10003,Lower East Side,Manhattan
59,58433,64 3rd Ave,,2.0,93.0,,100.0,2019-06-25 18:36:00+00:00,25.4789,False,True,GORGEOUS 2bdr.  APT. ON 5th AND BOWERY AUG. 1st,3200,L,https://newyork.craigslist.org/mnh/nfb/d/new-york-city-gorgeous-2bdr-apt-on-5th/6920202256.html,40.731300,-73.989200,False,False,True,10003,Lower East Side,Manhattan
60,58444,100 E 12th St,,2.0,92.0,,99.0,2019-06-25 18:32:00+00:00,0.0000,False,True,"GORGEOUS TRUE 2BR. SPACIOUS, XPOSED BRICK  August 1",3095,R,https://newyork.craigslist.org/mnh/fee/d/new-york-city-gorgeous-true-2br/6920198143.html,40.732756,-73.990027,False,False,True,10003,Lower East Side,Manhattan
61,58472,3rd Ave,,2.0,94.0,,100.0,2019-06-25 18:25:00+00:00,0.0000,True,True,East 9th beautiful true 2 bedroom. August 1st.,3350,R,https://newyork.craigslist.org/mnh/nfb/d/new-york-city-east-9th-beautiful-true-2/6920191248.html,40.730133,-73.989482,False,False,True,10003,Lower East Side,Manhattan
62,58492,3rd Ave,,1.0,94.0,,100.0,2019-06-25 18:19:00+00:00,0.0000,False,True,Beautiful  One bedroom Apartment on East 9th st Aug 1st,2900,R,https://newyork.craigslist.org/mnh/fee/d/new-york-city-beautiful-one-bedroom/6920185020.html,40.730133,-73.989482,False,False,True,10003,Lower East Side,Manhattan
63,58512,64 3rd Ave,,2.0,93.0,,100.0,2019-06-25 19:38:00+00:00,25.4789,True,True,"AMAZING 2BR August 1st move in, STANTON STREET in LES",4190,L,https://newyork.craigslist.org/mnh/nfb/d/new-york-city-amazing-2br-august-1st/6920261754.html,40.731300,-73.989200,False,False,False,10003,Lower East Side,Manhattan
64,58514,64 3rd Ave,,1.0,93.0,,100.0,2019-06-25 19:37:00+00:00,25.4789,True,True,"*No Fee* Amazing location! Spacious & Modern! W/D, D/W",2595,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-amazing-location/6920164541.html,40.731300,-73.989200,False,True,False,10003,Lower East Side,Manhattan
65,58593,188 3rd Ave,,,90.0,,99.0,2019-06-25 20:30:00+00:00,13.1084,True,True,Rare Renoed Studio in Prime Gramercy Park. Elevator/Laundry.,2295,L,https://newyork.craigslist.org/mnh/fee/d/new-york-city-rare-renoed-studio-in/6920308744.html,40.735480,-73.986145,False,False,False,10003,Lower East Side,Manhattan
66,58608,72 2nd Ave,,2.0,95.0,,100.0,2019-06-25 20:22:00+00:00,0.8683,True,True,"Renovated 2 BR/East Village/ Washer + Dryer/4/5/6, L & N/Q/R",4125,R,https://newyork.craigslist.org/mnh/fee/d/new-york-city-renovated-2-br-east/6920301653.html,40.726188,-73.989429,False,False,False,10003,Lower East Side,Manhattan
67,58621,58 E 3rd St,,,95.0,,99.0,2019-06-25 20:18:00+00:00,88.2276,True,True,BEAUTIFUL LARGE STUDIO--STEPS TO UNION Sq--E3/2nd Ave--JULY  1st,2400,R,https://newyork.craigslist.org/mnh/abo/d/new-york-city-beautiful-large-studio/6909883199.html,40.725234,-73.989111,False,False,True,10003,Lower East Side,Manhattan
68,58755,31 E 1st St,,,95.0,,100.0,2019-06-25 22:38:00+00:00,49.4230,True,True,"You found it! Rare Gorgeous, Brand new Studio off of Bowery!",2700,R,https://newyork.craigslist.org/mnh/fee/d/new-york-city-you-found-it-rare/6920411803.html,40.723950,-73.990510,False,False,False,10003,Lower East Side,Manhattan
69,58916,159 2nd Ave,,5.0,94.0,100.0,100.0,2019-06-26 00:27:00+00:00,0.8479,True,True,"5Bed/3Bath with balcony, furnished roof deck, washer/dryer. NO FEE",10600,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-5bed-3bath-with-balcony/6901363361.html,40.729779,-73.986812,False,True,False,10003,Lower East Side,Manhattan
70,59038,251 1st Ave,,3.0,93.0,100.0,99.0,2019-06-26 01:07:00+00:00,27.3747,True,True,NO FEE * LUX UNIT * FREE GYM * ROOF DECK,4800,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-lux-unit-free-gym/6901541698.html,40.731844,-73.982234,False,True,True,10003,Lower East Side,Manhattan
71,59073,64 3rd Ave,,2.0,93.0,100.0,100.0,2019-06-26 02:34:00+00:00,25.4789,True,True,NO FEE!!! Large 2 bed in heart of East Village,3795,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-large-2-bed-in/6920487796.html,40.731300,-73.989200,False,True,False,10003,Lower East Side,Manhattan
72,59094,64 3rd Ave,,2.0,93.0,100.0,100.0,2019-06-26 02:15:00+00:00,25.4789,True,True,"Great deal!!! NO FEE!!! W/D unit, newly renovated",3895,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-great-deal-no-fee-d-unit/6920490928.html,40.731300,-73.989200,False,True,False,10003,Lower East Side,Manhattan
73,59223,101 3rd Ave,,2.0,92.0,100.0,100.0,2019-06-26 04:39:00+00:00,0.8935,True,True,The Perfect *NO FEE* 2 BR | 2 BA w/ Laundry,5295,R,https://newyork.craigslist.org/mnh/abo/d/new-york-city-the-perfect-no-fee-2-br-2/6918336009.html,40.732604,-73.987683,False,True,False,10003,Lower East Side,Manhattan
74,59247,304 E 18th St,,3.0,92.0,100.0,99.0,2019-06-26 04:10:00+00:00,51.0107,True,True,"Gramercy- Spacious 3br/2 baths- Reno, W&D, DW, balcony- NO FEE",5995,R,https://newyork.craigslist.org/mnh/abo/d/new-york-city-gramercy-spacious-3br-2/6920565386.html,40.734657,-73.982706,False,True,True,10003,Lower East Side,Manhattan
75,59251,355 E 13th St,,3.0,94.0,100.0,100.0,2019-06-26 04:05:00+00:00,31.2767,True,True,"E. Village- Great 3br- Reno, W&D, DW, best location- NO FEE",5095,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-village-great-3br-reno-wd/6920565260.html,40.730739,-73.983393,False,True,True,10003,Lower East Side,Manhattan
76,59252,313 E 5th St,,2.0,95.0,100.0,100.0,2019-06-26 04:04:00+00:00,83.5675,True,True,"E. Village- Beautiful 2br- Reno, W&D, DW, priv.garden- NO FEE",4750,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-village-beautiful-2br/6920550599.html,40.726511,-73.988285,False,True,True,10003,Lower East Side,Manhattan
77,59258,345 E 12th St,,2.0,93.0,100.0,100.0,2019-06-26 04:02:00+00:00,61.1847,True,True,"E. Village- Large 2br- Reno, W&D, DW, sunny, spacious- NO FEE",4495,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-village-large-2br-reno-wd/6920550451.html,40.730365,-73.984058,False,True,True,10003,Lower East Side,Manhattan
78,59338,64 3rd Ave,,5.0,93.0,,100.0,2019-06-26 07:05:00+00:00,25.4789,True,True,*£uxury 5BR/4Bath* Triplex * Private Roof Deck,32000,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-uxury-5br-4bath-triplex/6920602031.html,40.731300,-73.989200,False,False,False,10003,Lower East Side,Manhattan
79,59423,130 2nd Ave,,2.0,95.0,,100.0,2019-06-26 13:29:00+00:00,16.2898,True,True,"PRIME LOCATI NY~U. 2BR/2BATH .SUPER LIVE IN, FRESH RENOVATIONS ,NO FEE",3500,R,https://newyork.craigslist.org/mnh/abo/d/new-york-city-prime-locati-nyu-2br/6909331976.html,40.728355,-73.987518,False,True,True,10003,Lower East Side,Manhattan
80,59429,64 3rd Ave,,3.0,93.0,,100.0,2019-06-26 13:19:00+00:00,25.4789,True,True,►  NEVER LIVED ___ ELEVATOR BUILDING ___2NDAVE,6000,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-never-lived-elevator/6915462060.html,40.731300,-73.989200,False,False,True,10003,Lower East Side,Manhattan
81,59430,64 3rd Ave,,2.0,93.0,,100.0,2019-06-26 13:19:00+00:00,25.4789,True,True,++++   NO FEE_  EAST 4TH __ W.D __ NO FEE,4200,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-east-4th-wd-no-fee/6913824318.html,40.731300,-73.989200,False,True,True,10003,Lower East Side,Manhattan
82,59431,64 3rd Ave,,3.0,93.0,,100.0,2019-06-26 13:19:00+00:00,25.4789,True,True,►NO FEE  ___ REAL 3BDS/ 2 BATHS ___ W.D IN THE UNIT,5600,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-real-3bds-2-baths/6917094766.html,40.731300,-73.989200,False,True,True,10003,Lower East Side,Manhattan
83,59436,64 3rd Ave,940.0,3.0,93.0,,100.0,2019-06-26 13:18:00+00:00,25.4789,True,True,►►NO FEE TRUE 3BDS/ 2 BATHS ___ ELEVATOR --R.DECK  __W.D IN UNIT,7240,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-true-3bds-2-baths/6915208806.html,40.731300,-73.989200,True,True,True,10003,Lower East Side,Manhattan
84,59437,64 3rd Ave,,3.0,93.0,,100.0,2019-06-26 13:18:00+00:00,25.4789,True,True,►►  2ND AVE ___ 2 BATHS ___ NO FEE ___ AUGUST,5600,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-2nd-ave-2-baths-no-fee/6915209602.html,40.731300,-73.989200,False,True,True,10003,Lower East Side,Manhattan
85,59451,51 E 14th St,,1.0,90.0,,100.0,2019-06-26 13:04:00+00:00,61.8911,True,True,Huge Union Square 1 Bed---Full Service Luxury---Must See!,4750,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-huge-union-square-1-bed/6908054696.html,40.734996,-73.991203,False,False,False,10003,Lower East Side,Manhattan
86,59452,49 E 14th St,,2.0,90.0,,100.0,2019-06-26 13:04:00+00:00,53.9326,True,True,Enormous 1300+ Sq Ft --- Union Square --- Full Luxury,7000,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-enormous-1300-sq-ft-union/6908042773.html,40.735040,-73.991262,False,False,False,10003,Lower East Side,Manhattan
87,59485,64 3rd Ave,,3.0,93.0,,100.0,2019-06-26 14:31:00+00:00,25.4789,True,True,► REAL 3BDS !!!! ___2 BATHS ___ NO FEE !!!  __W.D,6000,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-real-3bds-2-baths-no-fee/6915209869.html,40.731300,-73.989200,False,True,True,10003,Lower East Side,Manhattan
88,59519,64 3rd Ave,1300.0,4.0,93.0,,100.0,2019-06-26 14:16:00+00:00,25.4789,True,True,Amazing Four Bedroom On Brooklyn Botanical Garden,5339,L,https://newyork.craigslist.org/brk/abo/d/new-york-city-amazing-four-bedroom-on/6920709929.html,40.731300,-73.989200,True,False,False,10003,Lower East Side,Manhattan
89,59539,64 3rd Ave,2444.0,3.0,93.0,,100.0,2019-06-26 15:41:00+00:00,25.4789,True,True,Gorgeous Bowery Apt -The Entire Floor Is Yours-  By Owner,9000,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-gorgeous-bowery-apt-the/6920738421.html,40.731300,-73.989200,True,False,True,10003,Lower East Side,Manhattan
90,59814,237 E 17th St,1100.0,3.0,92.0,,99.0,2019-06-26 18:29:00+00:00,5.5466,True,True,"NO FEE HUGE 3 BED 2 BATH w/ WASHER/DRYER, BALCONY",5995,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-huge-3-bed-2-bath/6920903188.html,40.734876,-73.984085,True,True,False,10003,Lower East Side,Manhattan
91,59817,135 E 17th St,1100.0,3.0,90.0,,99.0,2019-06-26 18:27:00+00:00,93.9656,True,True,"HUGE NO FEE 3 BED/2 BATH: IN-UNIT WASHER/DRYER, RENOVATED, BALCONY",5995,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-huge-no-fee-3-bed-2-bath/6920915418.html,40.735666,-73.986468,True,True,False,10003,Lower East Side,Manhattan
92,60011,153 E 13th St,,,93.0,,100.0,2019-06-26 21:38:00+00:00,123.1199,True,True,NO FEE- 600 SQ FT CHARMING STUDIO-FULL SERV DOORMAN BLDG-LAUNDRY-GYM,3350,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-600-sq-ft-charming/6921066170.html,40.733165,-73.988653,False,True,True,10003,Lower East Side,Manhattan
93,60113,51 2nd Ave,,2.0,95.0,,100.0,2019-06-26 22:16:00+00:00,0.0000,True,True,"EAST VILLAGE APARTMENT AVAILABLE ASAP - E 3rd Street, between 1st/ 2nd",1825,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-east-village-apartment/6921154937.html,40.725582,-73.989870,False,False,False,10003,Lower East Side,Manhattan
94,60220,64 3rd Ave,,3.0,93.0,100.0,100.0,2019-06-27 00:24:00+00:00,25.4789,True,True,█ █ REAL 3BDS/ 2 BATHS ___2ND AVE __ NO FEE ___   AUGUST,5722,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-real-3bds-2-baths-2nd-ave/6915777413.html,40.731300,-73.989200,False,True,True,10003,Lower East Side,Manhattan
95,60388,212 E 13th St,750.0,1.0,92.0,100.0,100.0,2019-06-27 03:22:00+00:00,80.4418,True,True,"BEAUTIFUL 1 BR APT. WITH HUGE WINDOWS, EXPOSED BRICK AND BALCONY",3850,R,https://newyork.craigslist.org/mnh/abo/d/new-york-city-beautiful-1-br-apt-with/6916059247.html,40.732085,-73.987182,True,False,False,10003,Lower East Side,Manhattan
96,60391,204 E 13th St,750.0,,92.0,100.0,100.0,2019-06-27 03:21:00+00:00,52.0244,True,True,"BEAUTIFUL 1 BR APT. WITH HUGE WINDOWS, EXPOSED BRICK AND TERRACE",3850,R,https://newyork.craigslist.org/mnh/abo/d/new-york-city-beautiful-1-br-apt-with/6916058304.html,40.732239,-73.987327,True,False,False,10003,Lower East Side,Manhattan
97,60395,204 E 13th St,750.0,1.0,92.0,100.0,100.0,2019-06-27 03:19:00+00:00,52.0244,True,True,"AMAZING 1BR/1BTH WITH EXPOSED BRICK WALL, FLOOR-TO-CEILING WINDOWS",3850,R,https://newyork.craigslist.org/mnh/abo/d/new-york-city-amazing-1br-1bth-with/6916057507.html,40.732245,-73.987358,True,False,False,10003,Lower East Side,Manhattan
98,60437,64 3rd Ave,750.0,2.0,93.0,100.0,100.0,2019-06-27 05:42:00+00:00,25.4789,True,True,"NO FEE 2 BED/2 BATH IN EAST VILLAGE: SPACE, COMFORT, LIGHT, SERVICE",3800,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-2-bed-2-bath-in/6921342648.html,40.731300,-73.989200,True,True,False,10003,Lower East Side,Manhattan
99,60442,20 E 20th St,,,89.0,100.0,99.0,2019-06-27 05:35:00+00:00,76.5004,True,True,GREAT STUDIO IN FLATIRON in ELEVATOR BLDG LOCATED ON E21/BROADWAY,2440,R,https://newyork.craigslist.org/mnh/abo/d/new-york-city-great-studio-in-flatiron/6921348380.html,40.738803,-73.989100,False,False,True,10003,Lower East Side,Manhattan
100,60443,55 Saint Marks Pl,750.0,2.0,95.0,100.0,100.0,2019-06-27 05:33:00+00:00,125.0425,True,True,"NO FEE TRUE 2 BED 2 BATH: CENTRE OF EAST VILLAGE, AMAZING LOCATION!",3800,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-true-2-bed-2-bath/6921340006.html,40.728424,-73.986422,True,True,False,10003,Lower East Side,Manhattan
101,60505,226 E 13th St,,2.0,92.0,,100.0,2019-06-27 09:19:00+00:00,115.2890,True,True,Union Sq / East Village great location no fee (East Village),2995,R,https://newyork.craigslist.org/mnh/abo/d/new-york-city-union-sq-east-village/6913712002.html,40.732137,-73.986762,False,True,True,10003,Lower East Side,Manhattan
102,60506,212 E 13th St,,1.0,92.0,,100.0,2019-06-27 09:19:00+00:00,80.4418,True,True,Union Sq / East Village great location no fee (East Village),2695,R,https://newyork.craigslist.org/mnh/abo/d/new-york-city-union-sq-east-village/6918233779.html,40.732202,-73.987083,False,True,False,10003,Lower East Side,Manhattan
103,60537,64 3rd Ave,,3.0,93.0,,100.0,2019-06-27 12:43:00+00:00,25.4789,True,True,► ON 2ND AVE  ___ REAL 3BDS/ 2  BATHS ___ W.D IN THE UNIT ___ NO FEE,5730,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-on-2nd-ave-real-3bds-2/6916213431.html,40.731300,-73.989200,False,True,True,10003,Lower East Side,Manhattan
104,60538,64 3rd Ave,,3.0,93.0,,100.0,2019-06-27 12:43:00+00:00,25.4789,True,True,++++ REAL 3 ___ 2 BATHS ___NO FEE ___ 2ND AVE,5720,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-real-3-2-baths-no-fee-2nd/6915779136.html,40.731300,-73.989200,False,True,True,10003,Lower East Side,Manhattan
105,60539,64 3rd Ave,,3.0,93.0,,100.0,2019-06-27 12:43:00+00:00,25.4789,True,True,▼ (  NO FEE ))) ~~  NEVER LIVED- BRAND NEW ___ W.D IN UNIT,6000,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-never-lived-brand/6915464117.html,40.731300,-73.989200,False,True,True,10003,Lower East Side,Manhattan
106,60540,64 3rd Ave,,3.0,93.0,,100.0,2019-06-27 12:43:00+00:00,25.4789,True,True,►   REAL 3 BDS/ 2 BATHS ___ NO FEE ___  W.D IN THE UNIT __21 STREET,7000,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-real-3-bds-2-baths-no-fee/6916213092.html,40.731300,-73.989200,False,True,True,10003,Lower East Side,Manhattan
107,60572,398 E 13th St,1003.0,3.0,93.0,,100.0,2019-06-27 12:05:00+00:00,0.0000,True,True,Brand New 3 Bed 2 Baths! Prime Location!,4750,R,https://newyork.craigslist.org/mnh/abo/d/new-york-city-brand-new-3-bed-2-baths/6917912306.html,40.730659,-73.983077,True,False,True,10003,Lower East Side,Manhattan
108,60609,351 E 14th St,,2.0,93.0,,100.0,2019-06-27 13:31:00+00:00,164.6929,True,True,Spacious 2 BD| Open Ktch Mdrn Appl| located near NYU & Union Square !,2850,L,https://newyork.craigslist.org/mnh/fee/d/new-york-city-spacious-2-bd-open-ktch/6921464961.html,40.731926,-73.983929,False,False,False,10003,Lower East Side,Manhattan
109,60697,141 1st Ave,,1.0,95.0,,100.0,2019-06-27 14:19:00+00:00,23.6084,True,True,Beautiful 1BR -- Prime East Village -- 9th and 1st -- Close by all,2200,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-beautiful-1br-prime-east/6916309967.html,40.728062,-73.985056,False,False,False,10003,Lower East Side,Manhattan
110,60727,64 3rd Ave,,3.0,93.0,,100.0,2019-06-27 15:33:00+00:00,25.4789,False,True,EXCELLENT 3 BEDROOMS - 2 FULL BATHS - W/D IN UNIT - PRI OUTDOOR,5995,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-excellent-3-bedrooms-2/6921445892.html,40.731300,-73.989200,False,False,False,10003,Lower East Side,Manhattan
111,60741,316 E 6th St,550.0,2.0,96.0,,100.0,2019-06-27 15:20:00+00:00,100.6171,True,True,LARGE REAL 2 BR-PRIME EAST VILLAGE-EAST 6 ST.,2550,R,https://newyork.craigslist.org/mnh/fee/d/new-york-city-large-real-2-br-prime/6921551795.html,40.727015,-73.987706,True,False,True,10003,Lower East Side,Manhattan
112,60936,135 1st Ave,,2.0,95.0,,100.0,2019-06-27 18:28:00+00:00,0.5420,True,True,St Mark’s! Exposed bricks & Elevator building! Full of Natural Light,3995,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-st-marks-exposed-bricks/6911928941.html,40.727599,-73.985307,False,False,False,10003,Lower East Side,Manhattan
113,61035,64 3rd Ave,550.0,1.0,93.0,,100.0,2019-06-27 19:16:00+00:00,25.4789,True,True,Union Square! Great Deal!,2600,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-union-square-great-deal/6921710099.html,40.731300,-73.989200,True,False,False,10003,Lower East Side,Manhattan
114,61150,64 3rd Ave,,4.0,93.0,,100.0,2019-06-27 21:38:00+00:00,25.4789,True,True,Private Roof Deck *NO FEE* 4 BR | 1 BA,7795,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-private-roof-deck-no-fee/6918315236.html,40.731300,-73.989200,False,True,False,10003,Lower East Side,Manhattan
115,61188,64 3rd Ave,,1.0,93.0,,100.0,2019-06-27 21:14:00+00:00,25.4789,True,True,***AWESOME EAST VILL TRUE 1 BED DIGS***ELEVATOR/ LAUNDRY BLDG!!!,3195,L,https://newyork.craigslist.org/mnh/fee/d/new-york-city-awesome-east-vill-true-1/6921870744.html,40.731300,-73.989200,False,False,True,10003,Lower East Side,Manhattan
116,61201,261 1st Ave,1100.0,3.0,93.0,,99.0,2019-06-27 22:38:00+00:00,20.8962,True,True,"SPACIOUS 3 BEDROOM APT AT A GREEN, WELCOMING AREA!",4995,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-spacious-3-bedroom-apt-at/6918323126.html,40.732331,-73.982239,True,False,True,10003,Lower East Side,Manhattan
117,61326,64 3rd Ave,,2.0,93.0,100.0,100.0,2019-06-28 00:26:00+00:00,25.4789,True,True,"NO FEE!!!newly renovated, with balcony, Prime Location",3995,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-feenewly-renovated/6921959221.html,40.731300,-73.989200,False,True,False,10003,Lower East Side,Manhattan
118,61416,281 1st Ave,1000.0,3.0,93.0,100.0,99.0,2019-06-28 02:28:00+00:00,0.0000,True,True,SUPERSIZED 3Br - Luxury Amenities - Laundry in Building- GYM-RENOVATED,4900,L,https://newyork.craigslist.org/mnh/nfb/d/new-york-city-supersized-3br-luxury/6922056536.html,40.732643,-73.981562,True,False,False,10003,Lower East Side,Manhattan
119,61557,47 Saint Marks Pl,750.0,2.0,95.0,100.0,100.0,2019-06-28 06:04:00+00:00,88.1936,True,True,"NO FEE 2 BED/2 BATH IN EAST VILLAGE: SPACE, COMFORT, LIGHT, SERVICE",3790,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-no-fee-2-bed-2-bath-in/6922095688.html,40.728399,-73.986824,True,True,False,10003,Lower East Side,Manhattan
120,61761,64 3rd Ave,,2.0,93.0,,100.0,2019-06-28 16:34:00+00:00,25.4789,True,True,East Village 2 bed with washer/dryer and dishwasher,4950,L,https://newyork.craigslist.org/mnh/abo/d/new-york-city-east-village-2-bed-with/6920763421.html,40.731300,-73.989200,False,False,False,10003,Lower East Side,Manhattan
